sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
223909,https://sofifa.com/player/223909/alex-palmer/16/158127,A. Palmer,Alex Palmer,18,1996-08-10,183,72,England,West Bromwich Albion,54,63,80000,1000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,RES,40.0,,2014-05-22,2017.0,,,,,,,,,62.0,49.0,58.0,57.0,32.0,50.0,,14-11,14-11,12-13,30+1,16-9,21+1,15-10,17-8,22+1,25+1,26,37,34,49+1,34,21+1,42,27,43,14-11,20-5,15-10,22-3,13-12,27+1,,14-11,12-13,14-11,62+1,49+1,58+1,50+1,57+1,,,,,,,,,,,,,,,,,,,,,,,,,,
228402,https://sofifa.com/player/228402/tahvon-campbell/16/158127,T. Campbell,Tahvon Campbell,18,1997-01-10,171,68,England,West Bromwich Albion,48,67,70000,1000,ST,Right,1,3,3,Medium/Medium,Lean,No,,,RES,41.0,,2015-07-01,2021.0,,,57.0,50.0,41.0,54.0,18.0,45.0,,,,,,,,34,50,42,44,49,58,49,26,34,44,60,55,55,46,81,50,59,58,43,51,31,12,45,49,61,,20,15,12,10,12,14,14,11,48+0,48+0,48+0,49+0,49+0,49+0,49+0,49+0,48+0,48+0,48+0,48+0,43+0,43+0,43+0,48+0,35+0,32+0,32+0,32+0,35+0,32+0,28+0,28+0,28+0,32+0
177388,https://sofifa.com/player/177388/dimitri-payet/16/158127,D. Payet,Dimitri  Payet,28,1987-03-29,175,77,France,West Ham United,81,81,16500000,90000,"CAM, LM",Right,3,4,4,High/Medium,Normal,Yes,,,CAM,27.0,,2015-07-01,2020.0,,,77.0,76.0,83.0,81.0,44.0,68.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",83,73,59,82,79,83,81,79,84,81,79,75-2,78-1,76,76,77,48,71,74+6,83,54,44,77,83,76,,29,51,48,11,15,9,14,12,76+1,76+1,76+1,80+1,79+1,79+1,79+1,80+1,80+1,80+1,80+1,80+1,77+1,77+1,77+1,80+1,65+1,64+1,64+1,64+1,65+1,62+1,54+1,54+1,54+1,62+1
157503,https://sofifa.com/player/157503/alexandre-song/16/158127,A. Song,Alexandre Dimitri Song-Billong,27,1987-09-09,185,74,Cameroon,West Ham United,79,79,8500000,80000,"CDM, CM",Right,3,3,3,Medium/Medium,Normal,Yes,,,SUB,4.0,FC Barcelona,,2016.0,,,70.0,57.0,69.0,68.0,76.0,83.0,,,,,,,,62,57-4,68-5,74-2,52-1,63-2,57,41,73-1,77,68,72-1,67-2,76-4,63,68,71,86,82,42,87,79,62,76,66,,74-3,81,73,8,12,15,11,12,67+1,67+1,67+1,67+1,68+1,68+1,68+1,67+1,69+1,69+1,69+1,70+1,73+1,73+1,73+1,70+1,74+1,78+1,78+1,78+1,74+1,75+1,77+1,77+1,77+1,75+1
183855,https://sofifa.com/player/183855/angelo-ogbonna/16/158127,A. Ogbonna,Angelo Obinze Ogbonna,27,1988-05-23,191,86,Italy,West Ham United,79,79,8500000,70000,CB,Left,1,3,2,Medium/High,Lean,No,,#Strength,SUB,21.0,,2015-07-10,2019.0,,,73.0,40.0,48.0,57.0,83.0,80.0,,,,,,,,51+1,25+1,78+2,55,30+1,56+8,51+1,36+1,55-6,55-4,69,77,69+11,64-1,54,71,90+3,69,89+2,46-4,70+5,80-3,30-2,28+1,39+1,,86+2,84,84+6,5+1,3+1,5+1,4+1,4+1,54+0,54+0,54+0,51+0,50+0,50+0,50+0,51+0,49+0,49+0,49+0,53+0,53+0,53+0,53+0,53+0,69+0,69+0,69+0,69+0,69+0,72+0,79+0,79+0,79+0,72+0
182836,https://sofifa.com/player/182836/andy-carroll/16/158127,A. Carroll,Andy Carroll,26,1989-01-06,191,79,England,West Ham United,78,81,10500000,70000,ST,Left,2,3,2,Medium/Medium,Normal,Yes,,"#Aerial Threat, #Strength",SUB,9.0,,2013-06-19,2019.0,,,71.0,79.0,62.0,68.0,50.0,85.0,,,,,,,"Injury Prone, Power Header",65+1,77+1,91+1,65+1,73+1,67+1,53+1,42+1,54+1,74+1,69,73-3,58,77+1,50,86+1,82,75,92,80+1,83+1,49+1,75+1,65+1,73+1,,42+1,46+1,43+1,14+1,14+1,12+1,10+1,6+1,78+0,78+0,78+0,71+0,73+0,73+0,73+0,71+0,70+0,70+0,70+0,70+0,66+0,66+0,66+0,70+0,61+0,61+0,61+0,61+0,61+0,60+0,62+0,62+0,62+0,60+0
176285,https://sofifa.com/player/176285/winston-reid/16/158127,W. Reid,Winston  Reid,26,1988-07-03,190,87,New Zealand,West Ham United,78,78,7000000,70000,CB,Right,2,2,2,Medium/High,Normal,Yes,,,LCB,2.0,,2010-08-01,2021.0,CB,2.0,73.0,53.0,50.0,50.0,80.0,79.0,,,,,,,,28+1,46+1,83+1,64+1,30+1,43+1,33+1,38+1,63+1,57+1,68,77-2,54,71+1,43,75+1,71+1,76,82+1,53+1,78+5,76+2,42+1,44+1,55+1,,79+3,83+3,80+3,13+1,15+1,9+1,10+1,12+1,60+0,60+0,60+0,52+0,56+0,56+0,56+0,52+0,54+0,54+0,54+0,54+0,60+0,60+0,60+0,54+0,67+0,71+0,71+0,71+0,67+0,71+0,78+0,78+0,78+0,71+0
194911,https://sofifa.com/player/194911/adrian-san-miguel-castillo/16/158127,Adrián,Adrián San Miguel del Castillo,28,1987-01-31,188,77,Spain,West Ham United,78,78,7500000,70000,GK,Right,2,2,1,Medium/Medium,Normal,Yes,,,GK,13.0,,2013-07-01,2016.0,,,,,,,,,78.0,76.0,71.0,85.0,45.0,76.0,,12-13,16-9,15-10,21+1,12-13,15-10,12-13,17-8,32+1,23+1,46,44,47,71+1,48,40+1,69,38,74,20-5,38+1,25+1,12-13,14-11,44+3,,14-11,19-6,14-11,78+1,76+1,71+1,76+1,85+1,,,,,,,,,,,,,,,,,,,,,,,,,,
188988,https://sofifa.com/player/188988/manuel-lanzini/16/158127,M. Lanzini,Manuel Lanzini,22,1993-02-15,170,66,Argentina,West Ham United,76,83,7500000,50000,CAM,Right,1,3,4,Medium/Medium,Lean,No,,,RM,28.0,,2014-08-10,2018.0,,,82.0,66.0,75.0,83.0,22.0,45.0,,,,,,,Speed Dribbler (CPU AI Only),74,67,59,77,59,83,74,72,75,81,86,79,87,73,87,69,76,79,34,62,22,23,72,74,67,,13,19,16,14,9,6,7,15,70+0,70+0,70+0,77+0,75+0,75+0,75+0,77+0,76+0,76+0,76+0,77+0,70+0,70+0,70+0,77+0,55+0,49+0,49+0,49+0,55+0,50+0,35+0,35+0,35+0,50+0
172962,https://sofifa.com/player/172962/victor-moses/16/158127,V. Moses,Victor Moses,24,1990-12-12,177,85,Nigeria,West Ham United,76,80,7000000,50000,"LM, LW, RM",Right,2,4,4,Medium/Medium,Normal,Yes,,,LM,20.0,Chelsea,,2016.0,,,82.0,71.0,69.0,81.0,38.0,69.0,,,,,,,"Diver, Selfish, Flair, Technical Dribbler (CPU AI Only)",74+1,70+1,69+1,67+1,63+1,84+1,75+1,61+1,65+1,79+1,85,79-4,78,69+1,82,75+1,66,79,75,68+1,42+1,45+1,76+1,71+1,71+1,,35+1,29+1,33+1,9+1,7+1,8+1,16+1,16+1,74+0,74+0,74+0,76+0,75+0,75+0,75+0,76+0,74+0,74+0,74+0,76+0,69+0,69+0,69+0,76+0,61+0,56+0,56+0,56+0,61+0,57+0,50+0,50+0,50+0,57+0
220295,https://sofifa.com/player/220295/enner-valencia/16/158127,E. Valencia,Enner Valencia,25,1989-11-04,174,74,Ecuador,West Ham United,76,79,6500000,60000,ST,Right,2,3,2,High/Low,Lean,Yes,,,SUB,11.0,,2014-07-29,2019.0,SUB,19.0,85.0,75.0,65.0,77.0,50.0,71.0,,,,,,,"Beat Offside Trap, Speed Dribbler (CPU AI Only), Power Header",65+1,75+1,81+1,68-2,54+1,78+1,71,56+1,63+1,75+1,86,84,76-1,72+1,76,84+4,90+2,86,73+2,74+4,43+1,45+1,72-4,62+1,73+1,,45+1,49+1,42+1,9+1,12+1,16+1,9+1,8+1,76+0,76+0,76+0,74+0,75+0,75+0,75+0,74+0,72+0,72+0,72+0,74+0,68+0,68+0,68+0,74+0,64+0,59+0,59+0,59+0,64+0,62+0,57+0,57+0,57+0,62+0
152879,https://sofifa.com/player/152879/mark-noble/16/158127,M. Noble,Mark Noble,28,1987-05-08,180,76,England,West Ham United,76,76,5000000,70000,"CM, CDM",Right,2,3,3,High/High,Normal,Yes,,#Engine,LDM,16.0,,2004-08-01,2020.0,,,55.0,65.0,76.0,72.0,71.0,75.0,,,,,,,"Dives Into Tackles (CPU AI Only), Playmaker (CPU AI Only)",71+1,60+1,60+1,80+1,68+1,71+2,71+1,69+1,77+1,77+1,54,55+2,63,73+1,65-7,74+1,59,90,66,63+1,81+1,76+1,64+1,78+1,88+1,,63+1,76+2,77+2,7+1,6+1,14+1,16+1,11+1,66+0,66+0,66+0,69+0,69+0,69+0,69+0,69+0,72+0,72+0,72+0,71+0,76+0,76+0,76+0,71+0,74+0,76+0,76+0,76+0,74+0,73+0,71+0,71+0,71+0,73+0
153177,https://sofifa.com/player/153177/mauro-zarate/16/158127,M. Zárate,Mauro Matías Zárate,28,1987-03-18,176,76,Argentina,West Ham United,76,76,5500000,70000,"ST, CF",Right,2,4,4,Medium/Low,Normal,No,,,SUB,10.0,,2014-07-01,2017.0,,,77.0,79.0,70.0,83.0,38.0,65.0,,,,,,,"Selfish, Finesse Shot, Flair, Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",68+1,78-1,59+1,72+1,78+1,84+1,86+1,79+1,61+1,82+1,79+2,75+2,88,79+1,72-16,80+1,70+1,70,61,80+1,66+1,39+1,76-2,71+1,74+1,,32+1,37+1,33+1,7+1,16+1,16+1,6+1,12+1,76+0,76+0,76+0,78+0,78+0,78+0,78+0,78+0,77+0,77+0,77+0,76+0,70+0,70+0,70+0,76+0,60+0,57+0,57+0,57+0,60+0,56+0,50+0,50+0,50+0,56+0
193554,https://sofifa.com/player/193554/diafra-sakho/16/158127,D. Sakho,Diafra Sakho,25,1989-12-24,184,79,Senegal,West Ham United,75,79,5500000,45000,ST,Right,1,3,3,Medium/Medium,Normal,Yes,,,ST,15.0,,2014-08-14,2018.0,,,77.0,74.0,57.0,70.0,31.0,71.0,,,,,,,,56+4,79+1,77+2,62+9,69+2,71+2,53+1,62+1,49+5,69+4,77+1,77-1,73,74+11,62+5,71+4,76+5,66+4,77+6,64+2,62+1,37+1,81+3,56+1,73+7,,24+1,23-2,22+1,12+1,10+1,9+1,13+1,16+1,75+0,75+0,75+0,70+0,72+0,72+0,72+0,70+0,68+0,68+0,68+0,68+0,61+0,61+0,61+0,68+0,52+0,49+0,49+0,49+0,52+0,50+0,47+0,47+0,47+0,50+0
186801,https://sofifa.com/player/186801/cheikhou-kouyate/16/158127,C. Kouyaté,Cheikhou Kouyaté,25,1989-12-21,193,78,Senegal,West Ham United,75,78,4300000,40000,"CDM, CM, CB",Right,1,3,2,Medium/Medium,Lean,Yes,,,SUB,8.0,,2014-06-18,2018.0,,,76.0,62.0,59.0,67.0,77.0,87.0,,,,,,,,54+8,61+7,79+1,64-2,47+1,64+3,39+1,47+1,62-2,72+4,69+2,82-5,65+6,79+5,57,72+1,78,92,86,59+1,84+5,81+10,68+10,61+1,52+1,,70+3,81+3,75+2,15+1,8+1,9+1,12+1,9+1,70+0,70+0,70+0,66+0,68+0,68+0,68+0,66+0,66+0,66+0,66+0,68+0,69+0,69+0,69+0,68+0,74+0,75+0,75+0,75+0,74+0,75+0,78+0,78+0,78+0,75+0
19292,https://sofifa.com/player/19292/james-collins/16/158127,J. Collins,James  Collins,31,1983-08-23,193,90,Wales,West Ham United,75,75,2700000,40000,CB,Right,2,2,2,Low/High,Normal,Yes,,,SUB,19.0,,2012-08-01,2016.0,SUB,13.0,42.0,49.0,54.0,45.0,76.0,78.0,,,,,,,"Dives Into Tackles (CPU AI Only), Long Passer (CPU AI Only)",38+1,38+1,81+1,59+1,36+1,38+1,29+1,64+1,65+1,59,51,34,33,72+1,34,76-3,62,65,84,51+1,83-2,75+1,34+1,58+1,51+1,,73+3,76+3,79+3,15+1,12+1,10+1,15+1,11+1,54+0,54+0,54+0,47+0,51+0,51+0,51+0,47+0,51+0,51+0,51+0,50+0,59+0,59+0,59+0,50+0,62+0,70+0,70+0,70+0,62+0,65+0,75+0,75+0,75+0,65+0
200054,https://sofifa.com/player/200054/pedro-mba-obiang-avomo/16/158127,Pedro Obiang,Pedro  Mba Obiang Avomo,23,1992-03-27,185,75,Spain,West Ham United,74,81,4700000,35000,"CM, CDM",Right,1,3,2,Medium/Medium,Lean,No,,,RDM,14.0,,2015-07-01,2019.0,,,68.0,59.0,74.0,72.0,73.0,77.0,,,,,,,Playmaker (CPU AI Only),68+1,50+1,70+1,79+1,60+1,70+1,56+1,62+1,77+1,78+1,69,68-1,72,67+1,62,74+1,74,76,79,63+1,76+1,73+1,65+1,78+1,58+1,,68+1,78+1,73+1,9+1,7+1,7+1,6+1,7+1,67+0,67+0,67+0,69+0,69+0,69+0,69+0,69+0,72+0,72+0,72+0,71+0,74+0,74+0,74+0,71+0,73+0,75+0,75+0,75+0,73+0,73+0,74+0,74+0,74+0,73+0
200841,https://sofifa.com/player/200841/carl-jenkinson/16/158127,C. Jenkinson,Carl Jenkinson,23,1992-02-08,185,77,England,West Ham United,74,78,3700000,35000,RB,Right,2,3,2,High/High,Lean,Yes,,,RB,12.0,Arsenal,,2016.0,,,78.0,50.0,67.0,67.0,74.0,74.0,,,,,,,,74+1,41+1,60+1,69+1,60+1,68-1,60+1,52+1,64+1,68+1,72-2,82+3,62-8,70+1,66,72+1,66,77-1,74+2,41+1,71+5,69-2,67+1,62+1,49+1,,77+4,78+4,78+4,12+1,15+1,15+1,11+1,12+1,63+0,63+0,63+0,65+0,65+0,65+0,65+0,65+0,64+0,64+0,64+0,68+0,66+0,66+0,66+0,68+0,74+0,71+0,71+0,71+0,74+0,74+0,72+0,72+0,72+0,74+0
168293,https://sofifa.com/player/168293/morgan-amalfitano/16/158127,M. Amalfitano,Morgan Amalfitano,30,1985-03-20,176,68,France,West Ham United,74,74,3000000,35000,"RM, CM",Right,2,4,3,Medium/Low,Normal,Yes,,,SUB,18.0,,2014-09-01,2017.0,,,69.0,69.0,76.0,77.0,55.0,58.0,,,,,,,"Selfish, Early Crosser, Chip Shot (CPU AI Only)",76-1,67+3,60+1,77-1,68+1,77+1,74+1,69,75+1,78-1,67-1,71-4,74,73+1,72,76+1,64,65-3,61,68+1,38-37,63+1,71+6,78-5,70-4,,54+1,52,49+1,7+1,13+1,8+1,7+1,13+1,70+0,70+0,70+0,74+0,73+0,73+0,73+0,74+0,75+0,75+0,75+0,74+0,73+0,73+0,73+0,74+0,66+0,65+0,65+0,65+0,66+0,64+0,58+0,58+0,58+0,64+0
189615,https://sofifa.com/player/189615/aaron-cresswell/16/158127,A. Cresswell,Aaron Cresswell,25,1989-12-15,170,66,England,West Ham United,73,77,3000000,35000,LB,Left,1,3,2,Medium/Medium,Lean,Yes,,,LB,3.0,,2014-07-03,2020.0,,,78.0,56.0,70.0,70.0,72.0,65.0,,,,,,,"Injury Free, Long Shot Taker (CPU AI Only)",79+1,51+1,57+1,70+1,29+1,67+1,68+1,69+1,68+1,68+1,79,78-4,78-1,67-4,90,71+1,84,79,56+6,58+2,67+1,66+1,58+1,65+1,59+1,,76+3,75+3,78+6,14+1,7+1,9+1,9+1,12+1,62+0,62+0,62+0,67+0,65+0,65+0,65+0,67+0,66+0,66+0,66+0,69+0,67+0,67+0,67+0,69+0,74+0,70+0,70+0,70+0,74+0,73+0,69+0,69+0,69+0,73+0
173546,https://sofifa.com/player/173546/james-tomkins/16/158127,J. Tomkins,James Tomkins,26,1989-03-29,191,74,England,West Ham United,73,74,2800000,45000,CB,Right,2,2,2,Medium/Medium,Lean,Yes,,,RCB,5.0,,2007-01-01,2020.0,,,60.0,33.0,51.0,50.0,76.0,73.0,,,,,,,Long Passer (CPU AI Only),42+1,29+1,77-2,59+1,28+1,44+1,33+1,31+1,59+1,58-4,62-2,59-5,46,73+1,50,40+1,71,75,75-1,29+1,67+1,71-2,45+1,50+1,43+1,,77+3,77,78+2,11+1,8+1,6+1,9+1,14+1,51+0,51+0,51+0,50+0,51+0,51+0,51+0,50+0,51+0,51+0,51+0,53+0,58+0,58+0,58+0,53+0,65+0,68+0,68+0,68+0,65+0,68+0,73+0,73+0,73+0,68+0
169697,https://sofifa.com/player/169697/darren-randolph/16/158127,D. Randolph,Darren Randolph,28,1987-05-12,185,80,Republic of Ireland,West Ham United,72,72,1800000,30000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,SUB,1.0,,2015-07-01,2021.0,,,,,,,,,75.0,70.0,75.0,75.0,43.0,69.0,"Injury Free, GK Up for Corners",11-14,14-11,16-9,33+1,16-9,14-11,15-10,14-11,34+1,33+1,41,44,50,66+1,43,36+1,58,31,60,14-11,29+1,18-7,11-14,11-14,30+1,,13-12,14-11,14-11,75+1,70,75+1,69+1,75+1,,,,,,,,,,,,,,,,,,,,,,,,,,
167925,https://sofifa.com/player/167925/joey-obrien/16/158127,J. O'Brien,Joey O'Brien,29,1986-02-17,180,70,Republic of Ireland,West Ham United,71,71,1200000,20000,"RB, LB",Right,1,3,2,Medium/High,Normal,Yes,,,SUB,17.0,,2011-07-01,2016.0,,,60.0,47.0,63.0,65.0,75.0,74.0,,,,,,,,65+1,47+1,66+1,67+1,56+1,65+1,64+1,37+1,64+1,67+1,62-2,59-5,59,70+1,66,48+1,71+1,76,71,39+1,78+8,65+1,57+1,60+1,59+7,,78+4,79+3,79+4,15+1,7+1,8+1,8+1,10+1,59+0,59+0,59+0,61+0,60+0,60+0,60+0,61+0,61+0,61+0,61+0,64+0,65+0,65+0,65+0,64+0,70+0,71+0,71+0,71+0,70+0,71+0,73+0,73+0,73+0,71+0
201208,https://sofifa.com/player/201208/doneil-henry/16/158127,D. Henry,Doneil Henry,22,1993-04-20,184,82,Canada,West Ham United,67,75,925000,8000,"CB, RB",Right,1,2,2,Medium/Medium,Normal,No,,,RES,25.0,,2015-01-03,2020.0,,,70.0,46.0,50.0,50.0,65.0,75.0,,,,,,,Dives Into Tackles (CPU AI Only),43+1,36+1,69+1,59+1,58+1,44+1,37+1,40+1,50+1,57+1,72,69-3,57,55+1,47,71+1,80+10,63,79-2,47+1,81+1,64+1,32+1,47+1,30+1,,65+3,65+3,64+3,8+1,10+1,10+1,11+1,15+1,54+0,54+0,54+0,50+0,51+0,51+0,51+0,50+0,51+0,51+0,51+0,51+0,53+0,53+0,53+0,51+0,60+0,61+0,61+0,61+0,60+0,62+0,67+0,67+0,67+0,62+0
223264,https://sofifa.com/player/223264/stephen-hendrie/16/158127,S. Hendrie,Stephen Hendrie,20,1995-01-08,178,70,Scotland,West Ham United,61,74,400000,3000,LB,Left,1,4,2,Medium/High,Normal,No,,,RES,33.0,,2015-07-07,2021.0,,,68.0,31.0,42.0,59.0,62.0,62.0,,,,,,,,47+1,30+1,43+1,44+1,28+1,60+1,33+1,32+1,35+1,60+1,69-1,68-2,53,57+3,57,31+1,56,72,57+1,28+1,65+1,59+4,42+1,43+1,42+1,,65+4,67+3,67+4,9+1,6+1,8+1,11+1,13+1,46+0,46+0,46+0,51+0,49+0,49+0,49+0,51+0,49+0,49+0,49+0,53+0,50+0,50+0,50+0,53+0,60+0,57+0,57+0,57+0,60+0,61+0,60+0,60+0,60+0,61+0
221346,https://sofifa.com/player/221346/martin-samuelsen/16/158127,M. Samuelsen,Martin Samuelsen,18,1997-04-17,189,72,Norway,West Ham United,60,70,250000,1000,"RM, CAM",Right,1,3,2,Medium/Medium,Lean,No,,,RES,42.0,,2015-06-20,2017.0,,,72.0,45.0,53.0,70.0,25.0,47.0,,,,,,,,52,46,33,57,36,72,38,32,43,67,76,68,75,48,76,46,41,54,53,40,27,22,54,61,50,,23,26,29,6,14,14,11,14,53+0,53+0,53+0,60+0,58+0,58+0,58+0,60+0,60+0,60+0,60+0,60+0,53+0,53+0,53+0,60+0,46+0,41+0,41+0,41+0,46+0,43+0,34+0,34+0,34+0,43+0
211201,https://sofifa.com/player/211201/leo-chambers/16/158127,L. Chambers,Leo Chambers,19,1995-08-05,186,83,England,West Ham United,59,66,170000,2000,"CB, RB",Right,1,3,2,Medium/Medium,Normal,No,,,RES,67.0,,2012-08-01,2016.0,,,73.0,28.0,45.0,48.0,60.0,59.0,,,,,,,,39+1,21+1,54+1,57+1,20-5,43+1,24+1,21+1,52+1,56+1,65-1,79-4,48,55+1,48,49+1,51,53,63,23+1,56+1,62+1,24+1,38+1,42+1,,60+3,61+3,57+3,10+1,12+1,6+1,11+1,8+1,44+0,44+0,44+0,45+0,45+0,45+0,45+0,45+0,46+0,46+0,46+0,48+0,49+0,49+0,49+0,48+0,56+0,57+0,57+0,57+0,56+0,58+0,59+0,59+0,59+0,58+0
198414,https://sofifa.com/player/198414/raphael-spiegel/16/158127,R. Spiegel,Raphael Spiegel,22,1992-12-19,196,88,Switzerland,West Ham United,59,63,170000,2000,GK,Right,1,2,1,Medium/Medium,Lean,No,,,RES,34.0,,2012-07-01,2016.0,,,,,,,,,59.0,58.0,57.0,63.0,58.0,58.0,,15-10,11-14,12-13,32+1,19-6,12-13,13-12,12-13,34+1,32+1,56,59,59,60+1,55,39+1,71,37-8,64,12-13,36+1,23+1,11-14,16-9,41+1,,10-15,11-14,15-10,59+1,58+1,57+1,58+1,63+1,,,,,,,,,,,,,,,,,,,,,,,,,,
210108,https://sofifa.com/player/210108/elliot-lee/16/158127,E. Lee,Elliot Lee,20,1994-12-16,180,72,England,West Ham United,59,63,210000,3000,ST,Right,1,3,2,Medium/Low,Normal,No,,,RES,36.0,,2012-07-01,2016.0,,,68.0,61.0,39.0,57.0,19.0,57.0,,,,,,,,27+1,62+2,54+4,52+1,46+1,55+1,43+1,53+1,28+1,57+1,69-1,68,64,51+1,68,65+1,33,53,61,55+1,56+19,15-10,62+8,30+1,65+1,,15-10,17-8,13-12,14+1,8+1,15+1,14+1,9+1,59+0,59+0,59+0,54+0,56+0,56+0,56+0,54+0,52+0,52+0,52+0,51+0,44+0,44+0,44+0,51+0,37+0,35+0,35+0,35+0,37+0,35+0,33+0,33+0,33+0,35+0
230828,https://sofifa.com/player/230828/oscar-borg/16/158127,O. Borg,Oscar Borg,17,1997-09-05,179,67,England,West Ham United,58,76,250000,1000,"LM, LB, RM",Left,1,2,3,Medium/Medium,Normal,No,,,RES,68.0,,2014-07-01,2016.0,,,75.0,46.0,53.0,70.0,39.0,52.0,,,,,,,"Avoids Using Weaker Foot, Flair, Technical Dribbler (CPU AI Only)",59,44,36,54,49,74,63,60,46,64,76,75,77,41,73,51,47,57,49,47,53,39,40,46,48,,30,47,42,12,14,13,6,14,51+0,51+0,51+0,59+0,55+0,55+0,55+0,59+0,56+0,56+0,56+0,58+0,51+0,51+0,51+0,58+0,52+0,47+0,47+0,47+0,52+0,50+0,44+0,44+0,44+0,50+0
225387,https://sofifa.com/player/225387/lewis-page/16/158127,L. Page,Lewis Page,19,1996-05-20,178,72,England,West Ham United,58,64,140000,2000,LB,Left,1,3,2,Medium/Medium,Lean,No,,,RES,37.0,,2014-08-01,2016.0,,,56.0,36.0,41.0,57.0,62.0,57.0,,,,,,,,62+1,38+1,57+1,35+1,35+1,62-1,36+1,35+1,29+1,43+1,55-5,56+1,65,60+1,69,29+1,56,57,56+6,35+1,61+1,61+1,52+1,42+1,42+1,,61+6,65+3,65,11+1,15+1,9+1,7+1,10+1,47+0,47+0,47+0,50+0,48+0,48+0,48+0,50+0,46+0,46+0,46+0,50+0,45+0,45+0,45+0,50+0,57+0,52+0,52+0,52+0,57+0,58+0,59+0,59+0,59+0,58+0
229930,https://sofifa.com/player/229930/kyle-knoyle/16/158127,K. Knoyle,Kyle Knoyle,18,1996-09-14,177,63,England,West Ham United,57,69,160000,1000,RB,Right,1,3,2,Medium/Medium,Lean,No,,,RES,45.0,,2015-07-01,2017.0,,,75.0,24.0,44.0,57.0,56.0,52.0,,,,,,,,52,18,50,46,25,55,34,30,38,56,76,74,68,50,75,34,64,57,48,16,54,56,54,41,33,,55,59,56,14,9,13,11,7,45+0,45+0,45+0,51+0,48+0,48+0,48+0,51+0,48+0,48+0,48+0,52+0,47+0,47+0,47+0,52+0,56+0,52+0,52+0,52+0,56+0,57+0,55+0,55+0,55+0,57+0
228151,https://sofifa.com/player/228151/josh-cullen/16/158127,J. Cullen,Josh Cullen,19,1996-04-07,175,70,Republic of Ireland,West Ham United,57,68,180000,2000,CM,Right,1,3,2,Medium/Medium,Normal,No,,,RES,39.0,,2014-07-01,2018.0,,,68.0,47.0,56.0,63.0,53.0,57.0,,,,,,,,50+1,42+1,53-7,62-4,48+1,65+5,55+5,49+1,57-11,58+1,73+13,64+1,66+16,61+1,78+3,52-13,58,57,51+4,46+1,70+1,48+1,55+1,51+1,58+1,,49+1,57+1,60-1,9+1,12+1,15+1,11+1,9+1,55+0,55+0,55+0,58+0,57+0,57+0,57+0,58+0,58+0,58+0,58+0,59+0,57+0,57+0,57+0,59+0,57+0,56+0,56+0,56+0,57+0,57+0,56+0,56+0,56+0,57+0
158810,https://sofifa.com/player/158810/gokhan-inler/16/158127,G. Inler,Gökhan İnler,31,1984-06-27,183,80,Switzerland,Leicester City,80,80,9500000,60000,"CDM, CM",Right,3,4,2,Medium/Medium,Normal,Yes,,#Distance Shooter,LCM,33.0,,2015-08-19,2018.0,RCM,8.0,67.0,71.0,78.0,74.0,76.0,78.0,,,,,,,"Injury Free, Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only)",70+1,56+1,68+1,82+1,78+1,73+1,64+1,68+1,84+1,79+1,69,65,68,76+1,59,89+1,75,79,76,86,80+1,80+1,70+1,79+1,74+1,,70+1,80+1,78+1,11+1,14+1,6+1,10+1,5+1,72+1,72+1,72+1,73+1,74+1,74+1,74+1,73+1,75+1,75+1,75+1,74+1,79+1,79+1,79+1,74+1,76+1,79+1,79+1,79+1,76+1,76+1,76+1,76+1,76+1,76+1
